Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-2022-01698,2022-07-09,2022-07-11,First Class,CUST-0104,Jennifer Davis,Corporate,United States,Buffalo,New York,East,PROD-OFF-8243,Office Supplies,Paper,A4 Ream 500,117.83,3,0.3,1.34
ORD-2023-01699,2023-01-06,2023-01-06,Same Day,CUST-0375,Joseph Thompson,Consumer,United States,Tampa,Florida,East,PROD-OFF-5251,Office Supplies,Paper,Sticky Notes Pack,49.0,1,0.1,9.72
ORD-2021-01700,2021-01-18,2021-01-23,Second Class,CUST-0058,Sarah Rodriguez,Corporate,United States,Cambridge,Massachusetts,East,PROD-FUR-2026,Furniture,Storage,Filing Cabinet,1114.14,3,0.0,185.27
ORD-2022-01701,2022-12-16,2022-12-21,Standard Class,CUST-0021,James Wilson,Corporate,United States,Tampa,Florida,East,PROD-FUR-9533,Furniture,Chairs,Gaming Chair,358.52,2,0.0,61.47
ORD-2022-01702,2022-07-04,2022-07-06,First Class,CUST-0011,William Jackson,Consumer,United States,Seattle,Washington,West,PROD-TEC-9124,Technology,Phones,Google Pixel 7,903.36,2,0.0,212.22
ORD-2022-01703,2022-05-07,2022-05-11,First Class,CUST-0039,Charles Lewis,Consumer,United States,Baton Rouge,Louisiana,South,PROD-TEC-9099,Technology,Computers,Dell XPS 15,377.06,1,0.5,-80.69
ORD-2023-01704,2023-08-12,2023-08-19,Standard Class,CUST-0377,Thomas Moore,Home Office,United States,Baton Rouge,Louisiana,South,PROD-TEC-9099,Technology,Computers,Dell XPS 15,551.72,3,0.1,61.8
ORD-2023-01705,2023-10-13,2023-10-15,First Class,CUST-0095,Joseph Thompson,Corporate,United States,Raleigh,North Carolina,South,PROD-FUR-2026,Furniture,Storage,Filing Cabinet,632.42,1,0.0,68.5
ORD-2021-01706,2021-04-16,2021-04-22,Standard Class,CUST-0196,Jessica Garcia,Home Office,United States,Portland,Oregon,West,PROD-TEC-2094,Technology,Monitors,"LG 27"" 4K",395.45,1,0.3,-7.68
ORD-2023-01707,2023-07-08,2023-07-11,Second Class,CUST-0029,John Taylor,Consumer,United States,Savannah,Georgia,South,PROD-TEC-7097,Technology,Phones,OnePlus 11,618.34,1,0.1,59.95
ORD-2021-01708,2021-10-05,2021-10-11,Standard Class,CUST-0101,James Wilson,Corporate,United States,San Diego,California,West,PROD-FUR-0848,Furniture,Tables,Coffee Table,2435.58,4,0.1,107.51
ORD-2023-01709,2023-10-11,2023-10-17,Standard Class,CUST-0289,John Taylor,Consumer,United States,San Francisco,California,West,PROD-FUR-4906,Furniture,Storage,Drawer Unit,663.21,1,0.0,72.8
ORD-2023-01710,2023-07-14,2023-07-19,Standard Class,CUST-0056,Jessica Garcia,Consumer,United States,Las Vegas,Nevada,West,PROD-OFF-3860,Office Supplies,Fasteners,Stapler,83.98,1,0.2,14.68
ORD-2022-01711,2022-01-16,2022-01-22,Standard Class,CUST-0162,Maria Garcia,Home Office,United States,New Orleans,Louisiana,South,PROD-OFF-3860,Office Supplies,Fasteners,Stapler,105.82,2,0.1,28.27
ORD-2021-01712,2021-05-21,2021-05-26,Standard Class,CUST-0233,Richard Harris,Corporate,United States,Detroit,Michigan,Central,PROD-FUR-9533,Furniture,Chairs,Gaming Chair,561.34,2,0.5,-140.56
ORD-2021-01713,2021-09-27,2021-10-02,Standard Class,CUST-0048,Linda Anderson,Home Office,United States,Springfield,Illinois,Central,PROD-TEC-9099,Technology,Computers,Dell XPS 15,1424.76,3,0.0,376.19
ORD-2021-01714,2021-06-18,2021-06-25,Standard Class,CUST-0341,James Wilson,Home Office,United States,Atlanta,Georgia,South,PROD-FUR-9269,Furniture,Tables,Conference Table,2198.56,4,0.0,237.57
ORD-2021-01715,2021-02-16,2021-02-21,Standard Class,CUST-0216,Jessica Garcia,Home Office,United States,Boulder,Colorado,West,PROD-FUR-3856,Furniture,Storage,Storage Ottoman,2425.76,4,0.0,317.68
ORD-2022-01716,2022-09-07,2022-09-10,Second Class,CUST-0347,David Martinez,Consumer,United States,Columbus,Ohio,Central,PROD-TEC-4633,Technology,Computers,Lenovo ThinkPad,885.14,2,0.2,53.74
ORD-2021-01717,2021-08-06,2021-08-09,Second Class,CUST-0164,Jennifer Davis,Home Office,United States,Cleveland,Ohio,Central,PROD-OFF-1565,Office Supplies,Art,Markers Set,56.61,1,0.0,19.62
ORD-2023-01718,2023-04-28,2023-05-05,Standard Class,CUST-0220,Karen Clark,Home Office,United States,Spokane,Washington,West,PROD-OFF-6175,Office Supplies,Fasteners,Paper Clips Box,220.21,3,0.3,12.37
ORD-2022-01719,2022-07-06,2022-07-12,Standard Class,CUST-0013,Richard Harris,Home Office,United States,Charlotte,North Carolina,South,PROD-FUR-2026,Furniture,Storage,Filing Cabinet,1479.78,4,0.1,16.38
ORD-2021-01720,2021-09-25,2021-10-01,Standard Class,CUST-0023,Robert Smith,Consumer,United States,Boston,Massachusetts,East,PROD-OFF-8243,Office Supplies,Paper,A4 Ream 500,110.03,2,0.2,16.17
ORD-2022-01721,2022-07-25,2022-07-30,Second Class,CUST-0224,Jennifer Davis,Corporate,United States,New Orleans,Louisiana,South,PROD-FUR-9269,Furniture,Tables,Conference Table,483.18,3,0.5,-193.55
ORD-2021-01722,2021-10-31,2021-11-03,Second Class,CUST-0087,David Martinez,Consumer,United States,Atlanta,Georgia,South,PROD-TEC-4633,Technology,Computers,Lenovo ThinkPad,182.24,1,0.1,40.15
ORD-2022-01723,2022-03-03,2022-03-05,First Class,CUST-0032,Elizabeth White,Consumer,United States,Pittsburgh,Pennsylvania,East,PROD-OFF-0722,Office Supplies,Binders,3-Ring Binder,53.62,1,0.0,14.6
ORD-2021-01724,2021-01-10,2021-01-17,Standard Class,CUST-0293,Richard Harris,Home Office,United States,Boulder,Colorado,West,PROD-TEC-5897,Technology,Accessories,Webcam HD,1160.59,2,0.1,248.21
ORD-2021-01725,2021-07-09,2021-07-16,Standard Class,CUST-0322,Maria Garcia,Consumer,United States,San Francisco,California,West,PROD-TEC-2094,Technology,Monitors,"LG 27"" 4K",216.69,1,0.4,-27.95
ORD-2023-01726,2023-07-31,2023-08-05,Second Class,CUST-0023,Robert Smith,Corporate,United States,Pittsburgh,Pennsylvania,East,PROD-TEC-4080,Technology,Monitors,"Dell UltraSharp 24""",2083.75,3,0.2,151.98
ORD-2022-01727,2022-05-17,2022-05-22,Standard Class,CUST-0306,Patricia Johnson,Home Office,United States,Boulder,Colorado,West,PROD-FUR-9298,Furniture,Chairs,Task Chair,1018.64,2,0.0,108.53
ORD-2023-01728,2023-07-02,2023-07-07,Standard Class,CUST-0268,Linda Anderson,Consumer,United States,Chicago,Illinois,Central,PROD-FUR-7655,Furniture,Chairs,Ergonomic Chair,1575.93,3,0.0,217.07
ORD-2022-01729,2022-09-25,2022-09-30,Standard Class,CUST-0097,Thomas Moore,Home Office,United States,Austin,Texas,Central,PROD-OFF-4823,Office Supplies,Art,Sketch Pad,42.54,1,0.0,10.8
ORD-2023-01730,2023-04-22,2023-04-28,Standard Class,CUST-0193,Richard Harris,Home Office,United States,Houston,Texas,Central,PROD-FUR-1058,Furniture,Tables,Side Table,936.12,3,0.0,28.15
ORD-2021-01731,2021-04-30,2021-05-04,Second Class,CUST-0330,Barbara Thomas,Home Office,United States,Cleveland,Ohio,Central,PROD-FUR-3856,Furniture,Storage,Storage Ottoman,229.73,1,0.0,39.16
ORD-2022-01732,2022-08-15,2022-08-15,Same Day,CUST-0201,James Wilson,Consumer,United States,Seattle,Washington,West,PROD-OFF-0722,Office Supplies,Binders,3-Ring Binder,68.18,2,0.1,18.4
ORD-2021-01733,2021-10-06,2021-10-12,Standard Class,CUST-0327,David Martinez,Consumer,United States,Boulder,Colorado,West,PROD-OFF-5251,Office Supplies,Paper,Sticky Notes Pack,103.32,1,0.0,29.03
ORD-2021-01734,2021-11-23,2021-11-28,Second Class,CUST-0072,Elizabeth White,Home Office,United States,Nashville,Tennessee,South,PROD-TEC-5897,Technology,Accessories,Webcam HD,233.89,1,0.0,50.61
ORD-2022-01735,2022-11-02,2022-11-07,Standard Class,CUST-0147,David Martinez,Home Office,United States,Austin,Texas,Central,PROD-TEC-2094,Technology,Monitors,"LG 27"" 4K",298.58,2,0.2,18.22
ORD-2023-01736,2023-05-24,2023-05-29,Standard Class,CUST-0044,Jennifer Davis,Consumer,United States,Atlanta,Georgia,South,PROD-TEC-4080,Technology,Monitors,"Dell UltraSharp 24""",638.2,1,0.0,130.64
ORD-2021-01737,2021-12-26,2021-12-31,Standard Class,CUST-0291,William Jackson,Home Office,United States,Miami,Florida,East,PROD-FUR-7655,Furniture,Chairs,Ergonomic Chair,189.66,1,0.3,-25.84
ORD-2023-01738,2023-12-27,2023-12-30,Second Class,CUST-0255,Joseph Thompson,Home Office,United States,Savannah,Georgia,South,PROD-TEC-8865,Technology,Computers,MacBook Pro,383.2,2,0.0,90.07
ORD-2022-01739,2022-09-18,2022-09-21,Second Class,CUST-0226,Patricia Johnson,Corporate,United States,Montgomery,Alabama,South,PROD-TEC-0153,Technology,Accessories,USB Hub,782.89,1,0.0,179.84
ORD-2023-01740,2023-10-20,2023-10-25,Second Class,CUST-0105,Michael Brown,Home Office,United States,Arlington,Virginia,East,PROD-TEC-3179,Technology,Phones,iPhone 14,823.52,1,0.0,186.32
ORD-2023-01741,2023-10-03,2023-10-05,Same Day,CUST-0087,David Martinez,Consumer,United States,Detroit,Michigan,Central,PROD-FUR-1058,Furniture,Tables,Side Table,291.71,2,0.1,7.51
ORD-2023-01742,2023-07-17,2023-07-19,Same Day,CUST-0201,James Wilson,Corporate,United States,Austin,Texas,Central,PROD-OFF-1694,Office Supplies,Binders,Presentation Folder,148.32,2,0.0,42.37
ORD-2023-01743,2023-06-25,2023-06-28,First Class,CUST-0280,Karen Clark,Corporate,United States,Memphis,Tennessee,South,PROD-TEC-2686,Technology,Computers,HP Spectre,1749.84,5,0.4,-198.19
ORD-2022-01744,2022-03-02,2022-03-07,Standard Class,CUST-0212,Elizabeth White,Consumer,United States,Saint Paul,Minnesota,Central,PROD-FUR-2026,Furniture,Storage,Filing Cabinet,263.39,2,0.1,0.77
ORD-2022-01745,2022-03-06,2022-03-12,Standard Class,CUST-0372,Elizabeth White,Corporate,United States,Saint Paul,Minnesota,Central,PROD-FUR-9269,Furniture,Tables,Conference Table,113.78,1,0.3,-12.49
ORD-2022-01746,2022-06-02,2022-06-06,Second Class,CUST-0084,Jennifer Davis,Corporate,United States,New Orleans,Louisiana,South,PROD-TEC-8865,Technology,Computers,MacBook Pro,469.48,1,0.2,39.33
ORD-2021-01747,2021-06-30,2021-07-02,First Class,CUST-0344,Jennifer Davis,Home Office,United States,Minneapolis,Minnesota,Central,PROD-TEC-4080,Technology,Monitors,"Dell UltraSharp 24""",778.32,2,0.3,-17.88
ORD-2023-01748,2023-05-29,2023-06-03,Standard Class,CUST-0173,Richard Harris,Home Office,United States,Charlotte,North Carolina,South,PROD-OFF-1694,Office Supplies,Binders,Presentation Folder,33.09,1,0.3,-0.36
ORD-2021-01749,2021-02-17,2021-02-18,Same Day,CUST-0133,Richard Harris,Consumer,United States,Minneapolis,Minnesota,Central,PROD-OFF-6420,Office Supplies,Paper,Cardstock,186.98,2,0.1,46.25
ORD-2022-01750,2022-09-29,2022-10-06,Standard Class,CUST-0143,Robert Smith,Consumer,United States,Houston,Texas,Central,PROD-TEC-8865,Technology,Computers,MacBook Pro,306.12,1,0.3,-13.84
ORD-2023-01751,2023-12-18,2023-12-23,Standard Class,CUST-0255,Joseph Thompson,Consumer,United States,Philadelphia,Pennsylvania,East,PROD-TEC-2094,Technology,Monitors,"LG 27"" 4K",378.62,1,0.2,27.56
ORD-2022-01752,2022-02-17,2022-02-23,Standard Class,CUST-0282,Maria Garcia,Home Office,United States,Boulder,Colorado,West,PROD-TEC-1559,Technology,Phones,Samsung Galaxy S23,378.82,1,0.5,-84.72
ORD-2023-01753,2023-08-31,2023-09-02,First Class,CUST-0055,Joseph Thompson,Home Office,United States,Los Angeles,California,West,PROD-FUR-7655,Furniture,Chairs,Ergonomic Chair,159.96,1,0.4,-34.2
ORD-2023-01754,2023-03-06,2023-03-08,First Class,CUST-0390,Barbara Thomas,Corporate,United States,Savannah,Georgia,South,PROD-OFF-3860,Office Supplies,Fasteners,Stapler,288.18,3,0.0,63.57
ORD-2023-01755,2023-01-17,2023-01-21,First Class,CUST-0062,Maria Garcia,Consumer,United States,Boulder,Colorado,West,PROD-TEC-5897,Technology,Accessories,Webcam HD,2353.44,3,0.0,530.93
ORD-2021-01756,2021-12-07,2021-12-12,Second Class,CUST-0228,Linda Anderson,Home Office,United States,Cambridge,Massachusetts,East,PROD-TEC-8839,Technology,Accessories,Mechanical Keyboard,700.41,3,0.0,194.08
ORD-2021-01757,2021-08-05,2021-08-12,Standard Class,CUST-0354,Susan Martin,Home Office,United States,Las Vegas,Nevada,West,PROD-FUR-9533,Furniture,Chairs,Gaming Chair,202.46,2,0.4,-54.87
ORD-2023-01758,2023-02-26,2023-03-04,Standard Class,CUST-0397,Thomas Moore,Consumer,United States,Boulder,Colorado,West,PROD-TEC-9099,Technology,Computers,Dell XPS 15,727.68,2,0.3,-70.79
ORD-2021-01759,2021-08-06,2021-08-08,First Class,CUST-0094,Susan Martin,Corporate,United States,Cambridge,Massachusetts,East,PROD-TEC-7097,Technology,Phones,OnePlus 11,1624.32,4,0.1,216.0
ORD-2022-01760,2022-06-11,2022-06-15,Second Class,CUST-0100,Karen Clark,Consumer,United States,Boulder,Colorado,West,PROD-FUR-4906,Furniture,Storage,Drawer Unit,436.77,1,0.0,56.82
ORD-2023-01761,2023-02-27,2023-03-03,Second Class,CUST-0283,Robert Smith,Corporate,United States,Boston,Massachusetts,East,PROD-TEC-7097,Technology,Phones,OnePlus 11,1182.08,2,0.2,26.66
ORD-2023-01762,2023-01-01,2023-01-08,Standard Class,CUST-0354,Susan Martin,Consumer,United States,Memphis,Tennessee,South,PROD-OFF-3860,Office Supplies,Fasteners,Stapler,81.82,1,0.1,16.62
ORD-2023-01763,2023-04-13,2023-04-15,First Class,CUST-0199,Charles Lewis,Consumer,United States,Orlando,Florida,East,PROD-OFF-0722,Office Supplies,Binders,3-Ring Binder,37.31,1,0.2,4.22
ORD-2023-01764,2023-12-07,2023-12-09,First Class,CUST-0145,Michael Brown,Consumer,United States,Las Vegas,Nevada,West,PROD-TEC-2686,Technology,Computers,HP Spectre,256.65,1,0.4,-10.8
ORD-2021-01765,2021-05-16,2021-05-21,Standard Class,CUST-0155,Joseph Thompson,Consumer,United States,Denver,Colorado,West,PROD-OFF-1694,Office Supplies,Binders,Presentation Folder,55.2,2,0.0,14.65
ORD-2021-01766,2021-05-26,2021-06-02,Standard Class,CUST-0187,David Martinez,Home Office,United States,New Orleans,Louisiana,South,PROD-TEC-8839,Technology,Accessories,Mechanical Keyboard,199.27,1,0.0,62.31
ORD-2022-01767,2022-11-07,2022-11-14,Standard Class,CUST-0047,David Martinez,Consumer,United States,Memphis,Tennessee,South,PROD-OFF-0722,Office Supplies,Binders,3-Ring Binder,47.89,2,0.4,-4.52
ORD-2021-01768,2021-11-15,2021-11-22,Standard Class,CUST-0218,Sarah Rodriguez,Consumer,United States,Portland,Oregon,West,PROD-TEC-5897,Technology,Accessories,Webcam HD,998.48,2,0.2,90.8
ORD-2021-01769,2021-08-16,2021-08-21,Standard Class,CUST-0230,Barbara Thomas,Corporate,United States,Detroit,Michigan,Central,PROD-OFF-4823,Office Supplies,Art,Sketch Pad,185.6,3,0.4,-13.55
ORD-2022-01770,2022-06-16,2022-06-23,Standard Class,CUST-0024,Jennifer Davis,Home Office,United States,Houston,Texas,Central,PROD-TEC-5897,Technology,Accessories,Webcam HD,766.2,2,0.0,177.17
ORD-2023-01771,2023-06-11,2023-06-14,First Class,CUST-0396,Jessica Garcia,Corporate,United States,Charlotte,North Carolina,South,PROD-OFF-3860,Office Supplies,Fasteners,Stapler,35.32,1,0.2,2.22
ORD-2023-01772,2023-08-02,2023-08-09,Standard Class,CUST-0238,Sarah Rodriguez,Consumer,United States,Montgomery,Alabama,South,PROD-TEC-9124,Technology,Phones,Google Pixel 7,645.67,1,0.0,174.76
ORD-2022-01773,2022-03-20,2022-03-26,Standard Class,CUST-0158,Sarah Rodriguez,Consumer,United States,Grand Rapids,Michigan,Central,PROD-OFF-7317,Office Supplies,Fasteners,Tape Dispenser,154.7,2,0.2,24.58
ORD-2023-01774,2023-07-30,2023-08-03,Second Class,CUST-0026,Patricia Johnson,Consumer,United States,Spokane,Washington,West,PROD-FUR-8739,Furniture,Chairs,Executive Chair,724.64,2,0.0,100.92
ORD-2023-01775,2023-11-24,2023-11-26,First Class,CUST-0230,Barbara Thomas,Corporate,United States,Arlington,Virginia,East,PROD-FUR-2026,Furniture,Storage,Filing Cabinet,1367.48,4,0.0,126.03
ORD-2021-01776,2021-10-22,2021-10-27,Standard Class,CUST-0362,Maria Garcia,Consumer,United States,Nashville,Tennessee,South,PROD-TEC-4080,Technology,Monitors,"Dell UltraSharp 24""",2063.65,4,0.2,113.36
ORD-2022-01777,2022-03-23,2022-03-26,First Class,CUST-0370,Barbara Thomas,Home Office,United States,Springfield,Illinois,Central,PROD-FUR-4906,Furniture,Storage,Drawer Unit,556.68,1,0.2,-37.99
ORD-2023-01778,2023-03-17,2023-03-20,Second Class,CUST-0091,William Jackson,Consumer,United States,New Orleans,Louisiana,South,PROD-FUR-8739,Furniture,Chairs,Executive Chair,272.96,2,0.4,-58.9
ORD-2021-01779,2021-10-24,2021-10-31,Standard Class,CUST-0215,Joseph Thompson,Home Office,United States,Columbus,Ohio,Central,PROD-FUR-8739,Furniture,Chairs,Executive Chair,1112.57,3,0.2,-17.11
ORD-2022-01780,2022-10-21,2022-10-26,Standard Class,CUST-0378,Sarah Rodriguez,Corporate,United States,Eugene,Oregon,West,PROD-FUR-0965,Furniture,Bookcases,5-Shelf Bookcase,500.02,1,0.2,-35.61
ORD-2021-01781,2021-02-26,2021-03-05,Standard Class,CUST-0133,Richard Harris,Consumer,United States,Montgomery,Alabama,South,PROD-FUR-0965,Furniture,Bookcases,5-Shelf Bookcase,973.72,2,0.0,45.73
ORD-2021-01782,2021-12-27,2022-01-03,Standard Class,CUST-0076,Jessica Garcia,Corporate,United States,Boston,Massachusetts,East,PROD-FUR-0848,Furniture,Tables,Coffee Table,1110.81,3,0.0,51.72
ORD-2021-01783,2021-09-05,2021-09-05,Same Day,CUST-0217,Thomas Moore,Consumer,United States,Los Angeles,California,West,PROD-FUR-1048,Furniture,Bookcases,Corner Bookcase,1641.49,4,0.1,-2.26
ORD-2023-01784,2023-04-08,2023-04-11,Second Class,CUST-0017,Thomas Moore,Corporate,United States,Portland,Oregon,West,PROD-OFF-1565,Office Supplies,Art,Markers Set,69.33,1,0.3,4.65
ORD-2022-01785,2022-01-19,2022-01-24,Standard Class,CUST-0383,Robert Smith,Corporate,United States,Buffalo,New York,East,PROD-OFF-6972,Office Supplies,Paper,Photo Paper,101.58,2,0.3,5.25
ORD-2023-01786,2023-05-15,2023-05-18,Second Class,CUST-0231,William Jackson,Corporate,United States,San Francisco,California,West,PROD-TEC-3592,Technology,Monitors,"Samsung 32"" Curved",1441.32,2,0.0,398.58
ORD-2022-01787,2022-12-03,2022-12-06,Second Class,CUST-0150,Barbara Thomas,Home Office,United States,Seattle,Washington,West,PROD-FUR-0848,Furniture,Tables,Coffee Table,1126.76,4,0.0,102.57
ORD-2022-01788,2022-04-04,2022-04-07,First Class,CUST-0082,Maria Garcia,Home Office,United States,Philadelphia,Pennsylvania,East,PROD-FUR-2026,Furniture,Storage,Filing Cabinet,624.71,1,0.0,63.64
ORD-2023-01789,2023-03-26,2023-03-29,First Class,CUST-0134,Susan Martin,Consumer,United States,Grand Rapids,Michigan,Central,PROD-TEC-1559,Technology,Phones,Samsung Galaxy S23,3242.7,5,0.0,926.73
ORD-2023-01790,2023-10-08,2023-10-13,Standard Class,CUST-0082,Maria Garcia,Home Office,United States,Arlington,Virginia,East,PROD-TEC-9099,Technology,Computers,Dell XPS 15,472.78,1,0.2,63.79
ORD-2023-01791,2023-05-30,2023-06-05,Standard Class,CUST-0368,Linda Anderson,Corporate,United States,Las Vegas,Nevada,West,PROD-FUR-8739,Furniture,Chairs,Executive Chair,2079.9,5,0.1,138.71
ORD-2022-01792,2022-02-25,2022-03-01,Second Class,CUST-0320,Karen Clark,Home Office,United States,Montgomery,Alabama,South,PROD-TEC-2094,Technology,Monitors,"LG 27"" 4K",950.68,2,0.0,272.58
ORD-2023-01793,2023-10-12,2023-10-13,Same Day,CUST-0012,Elizabeth White,Consumer,United States,Dallas,Texas,Central,PROD-OFF-5251,Office Supplies,Paper,Sticky Notes Pack,42.86,1,0.0,11.55
ORD-2021-01794,2021-06-09,2021-06-12,First Class,CUST-0122,Maria Garcia,Home Office,United States,Denver,Colorado,West,PROD-OFF-6972,Office Supplies,Paper,Photo Paper,169.62,2,0.0,55.08
ORD-2022-01795,2022-01-30,2022-02-04,Standard Class,CUST-0004,Jennifer Davis,Consumer,United States,Eugene,Oregon,West,PROD-OFF-6972,Office Supplies,Paper,Photo Paper,89.74,1,0.0,22.2
ORD-2022-01796,2022-12-06,2022-12-08,First Class,CUST-0059,Charles Lewis,Home Office,United States,Richmond,Virginia,East,PROD-TEC-2686,Technology,Computers,HP Spectre,918.68,4,0.3,21.05
ORD-2022-01797,2022-08-07,2022-08-10,Second Class,CUST-0320,Karen Clark,Consumer,United States,Arlington,Virginia,East,PROD-FUR-9533,Furniture,Chairs,Gaming Chair,594.72,4,0.1,25.58
ORD-2021-01798,2021-09-28,2021-10-05,Standard Class,CUST-0014,Susan Martin,Corporate,United States,Philadelphia,Pennsylvania,East,PROD-FUR-0848,Furniture,Tables,Coffee Table,1984.03,4,0.1,36.81
ORD-2023-01799,2023-06-29,2023-07-03,First Class,CUST-0202,Maria Garcia,Corporate,United States,New York City,New York,East,PROD-FUR-0965,Furniture,Bookcases,5-Shelf Bookcase,594.14,1,0.1,-32.44
ORD-2023-01800,2023-07-31,2023-08-06,Standard Class,CUST-0143,Robert Smith,Consumer,United States,New York City,New York,East,PROD-TEC-4633,Technology,Computers,Lenovo ThinkPad,814.76,2,0.0,193.37
ORD-2022-01801,2022-12-02,2022-12-05,Second Class,CUST-0301,James Wilson,Consumer,United States,San Francisco,California,West,PROD-TEC-0171,Technology,Accessories,Logitech Mouse,278.54,2,0.4,-30.89
ORD-2023-01802,2023-04-01,2023-04-07,Standard Class,CUST-0141,James Wilson,Corporate,United States,Cambridge,Massachusetts,East,PROD-TEC-8865,Technology,Computers,MacBook Pro,712.02,2,0.0,180.17
ORD-2021-01803,2021-02-22,2021-02-25,First Class,CUST-0062,Maria Garcia,Corporate,United States,Springfield,Illinois,Central,PROD-FUR-2026,Furniture,Storage,Filing Cabinet,1515.12,4,0.0,165.29
ORD-2022-01804,2022-07-05,2022-07-10,Standard Class,CUST-0139,Charles Lewis,Consumer,United States,New York City,New York,East,PROD-OFF-1283,Office Supplies,Binders,Spiral Notebook,193.94,3,0.1,36.49
